image_name| comment_number| comment
5705242347.jpg| 4| Three dancers performing on a stage .
3765332712.jpg| 2| A group of teenage girls dance in a circle on stage .
418396886.jpg| 2| People are riding their bikes down a road .
5789294140.jpg| 2| Here are five male students in a classroom having an informal discussion .
203390686.jpg| 3| Preparing a fish dinner for the family .
3566826511.jpg| 2| Two women standing in front of a mirror while styling hair .
2474483208.jpg| 2| two men go toe to toe in a martial arts competition .
2975118353.jpg| 1| A man is performing a jump on his snowboard .
5684720360.jpg| 3| A woman is waiting with children as she is checked out at Walmart .
4781889177.jpg| 2| A woman in a short red dress and costume wings is walking in a public fountain .
5823012892.jpg| 0| A little boy is serving tea to four dolls which are seated around a small table as a little girl stands nearby watching .
5397926630.jpg| 3| An ice skating couple performs on the ice .
265561932.jpg| 1| three men sitting at a bar inside of a restaurant .
476496952.jpg| 3| Boy carries big white and red bag from truck .
4690454050.jpg| 1| Two women in bathing suits are sunbathing on the beach .
2705104779.jpg| 0| A red pickup truck is being washed by several people , one of whom is standing in the bed of the truck wearing a red shirt and blue shorts , washing the back window .
1313693129.jpg| 3| A young woman and a young boy stand on the shore of a river .
4351764727.jpg| 0| A band sings under red lights while a couple dances in the foreground .
3364202209.jpg| 0| A woman looks up while eating with a spoon out of bowl she is holding in her left hand .
36451757.jpg| 0| Two men with brown shirts on and a woman are outside with two black dogs .
2687229880.jpg| 0| Lady walking and squinting from the sun in a large group of people .
7024620109.jpg| 2| A man is catching a ball in the middle of some sort of sport .
2830869109.jpg| 3| A boy and girl playing with buckets in a lawn sprinkler
4846544688.jpg| 1| A man in traditional garb is bleeding from cuts on his back .
4478989677.jpg| 1| A young Hispanic woman in a pink tank top is painting .
151177193.jpg| 4| A young man dishing up food from a large pan .
4565405799.jpg| 2| A young girl in a pink sweatshirt reading a book while being surrounded by clutter .
2471493912.jpg| 1| a couple of people struggling through a muddy pit
4604145026.jpg| 1| A woman wearing a scarf and headphones walking down the street .
3440160917.jpg| 3| A child in a green sweatshirt is collecting colored eggs
2339164918.jpg| 4| A woman stands with a ferret and a dog .
204886976.jpg| 3| A silver statue of men on bikes .
4669745123.jpg| 3| The delivery boy waits to unload in front of the pizza parlor .
2243943940.jpg| 2| A couple play a board game with friends while drinking apple cider .
5415762131.jpg| 4| Two men playing in tennis match .
17396786.jpg| 1| A man in a red shirt and a woman in a colorful shirt and sitting outside .
3296124052.jpg| 4| A cook steps back as flames leap from a pan in a kitchen .
6881414247.jpg| 0| A young woman in a brown leather jacket is about to look into a large telescope .
3019199755.jpg| 0| A man is in a red race car while another man is at the back of it .
5831994264.jpg| 3| A woman is playing a keyboard while singing into a microphone .
3641999223.jpg| 1| A person plays cricket while being watched by a crowd .
1570065565.jpg| 4| There is a woman sitting at a table by the kitchen .
3674521435.jpg| 2| Kids jump their bikes off of dirt ramps near a waterfront .
4885728602.jpg| 4| A man playing guitar on the street .
3276448136.jpg| 1| A group of people , several of which are wearing fuzzy pink antennae .
283757164.jpg| 3| Here are a bunch of people at a sidewalk sale .
5181419899.jpg| 1| A group of children wearing medals around their necks are standing around a table filled with food , buffet style .
3856157065.jpg| 2| Two woman at a professional conference or convention .
2395801215.jpg| 4| A red-haired girl holding an animal .
2500720722.jpg| 4| A woman in a white jacket walks past messy storefronts .
3951498887.jpg| 4| A man is repairing a bicycle in a shop .
3839206915.jpg| 1| Two African American men walking by a shop window containing a manikin dressed in a striped shirt and striped pants .
2904997007.jpg| 2| A small boy jumps from a bunk bed onto a single bed .
2911238432.jpg| 2| A group of kids float in the middle of a pond .
3717886615.jpg| 1| A female sings and plays into a microphone and a male in green striped shorts plays a hand drum
5984974054.jpg| 0| A small white car is stuck on the track , while the train car that hit it at a slow speed , sits still , as a rescue worker helps the driver .
8045061561.jpg| 3| A young athlete is on the field looking at something in the distance .
3257107194.jpg| 4| Two boys hanging off a tire dock .
2299859649.jpg| 2| A young boy wearing a red coat eats a chocolate bar .
3349258288.jpg| 0| A man rides a skateboard up a sloped concrete surface and into the air .
2737096202.jpg| 0| A woman walking in front of a truck talking to someone that is walking beside her .
335238081.jpg| 1| A young boy jumps into the air using a trampoline .
42975444.jpg| 3| A woman is putting together a wooden object .
33382940.jpg| 0| The man is on a piece of timber that is laying in the middle of a body of water .
4551995611.jpg| 0| Three girls are looking over the side of a stone railing at a river in front of them .
4445485475.jpg| 0| There are many people sitting outside of a building with statues .
2842849030.jpg| 0| A child in churning water at the edge of a pool , with orange water wings .
2897143731.jpg| 1| Three people are waiting patiently for news about their loved one .
294549892.jpg| 2| Three men sitting on a hill looking at the mountains and sky .
3338289816.jpg| 2| A little kid in a striped shirt is rubbing his eye .
2884301336.jpg| 4| A dog plays with a ball in a kiddie pool .
2817414272.jpg| 0| A man in a tuxedo and a woman in a white dress holding a bouquet are standing outdoors .
7586108058.jpg| 4| Two ballet dancers are embracing on stage .
4813609768.jpg| 0| An elderly woman in a blue shirt speaks with a male with her hands on her hips .
2961247549.jpg| 3| A few men in gold and red oriental robes .
4089787993.jpg| 2| A woman watching over her two bunnies and curious cat .
4796658218.jpg| 0| A woman wearing a short , white dress while riding a bicycle that has a basket on front with things in it .
1277185009.jpg| 3| A shirtless man is walking on a rocky hill
483884616.jpg| 4| People gather to watch a street performer .
1918573100.jpg| 3| A dog walks on a red plank by a blue railing .
3393035454.jpg| 2| A young boy jumps off a rock in the forest
4855749823.jpg| 3| A woman walking down a suburban street .
4099290978.jpg| 2| A man hunches over to watch TV in front of a red brick wall
3616638478.jpg| 2| A woman and a young girl are standing together with arms outstretched .
3327761688.jpg| 3| A driver parks his BMW in the garage .
4834130488.jpg| 3| several people are lounging around statued fountain .
74916401.jpg| 4| A man in red is conducting a lecture .
5743199540.jpg| 1| The man in the striped apron is dancing with the woman in the polka dotted apron .
4361532957.jpg| 0| A dalmatian and an Afghan-hound are waiting with owners and some other dogs at a dog show .
8171835256.jpg| 0| Four men with a display table set up on top of boulders and rocks displaying stone plates and other sculptures .
122190424.jpg| 1| A construction crew working at several spots on the road .
2410399168.jpg| 0| One dog is jumping in the air and the other is standing next to it .
7081260077.jpg| 3| Rugby player in blue dives to tackle the ball carrier in white .
2214132302.jpg| 1| A woman in an orange jacket and orange glasses is jogging .
509241560.jpg| 3| A group of kids play on a colorful structure .
4307968.jpg| 0| A girl with brown hair and is wearing a pink and blue striped shirt is standing outside with a bunch of other people .
3442978981.jpg| 2| Two fencers are in a bout in a white gym .
6727599793.jpg| 0| A surfer rides on his stomach on a surfboard in green water .
3515378674.jpg| 0| A male senior citizen is drinking liquor straight from the bottle .
1220401002.jpg| 3| Two girls laughing outside in a yard .
2341080150.jpg| 4| A group of people admiring antique cars .
4751647247.jpg| 2| A long-haired woman listens to music as she walks on a sunny day .
530661899.jpg| 1| Two people backlit with light sky .
492104206.jpg| 4| A homeless man next to a pepsi machine .
4590720793.jpg| 1| Two girls in matching costumes are holding drumsticks .
2537802214.jpg| 2| These people are trying to repair something that needed to be fixed .
4841631694.jpg| 1| A woman , wearing a dark top and jeans , gets down on her knees in the sand to get a better shot with her camera .
2363100645.jpg| 4| A young girl plays guitar by pink walls .
6939434967.jpg| 4| Three girls playing jump rope .
2785108434.jpg| 2| A little kid jumps up into the air above the ocean .
4725033521.jpg| 2| A woman is just shopping her things in a shop .
7715537014.jpg| 0| Six black men are either competing in a track race or practicing for a competition at the London 2012 Olympics .
2056377805.jpg| 4| A group of people river rafting .
4622340284.jpg| 4| A woman is riding a scooter in a middle-eastern country .
2513594933.jpg| 1| A lady in a sexy red dress walks in front of a crowd of men .
3335127933.jpg| 3| Men and women sit in a meeting and listen to a presentation .
3638318149.jpg| 0| A young boy playing on his skateboard on a patio of an interesting building , while two people are sitting in chairs in the background .
4733155804.jpg| 1| A bicyclist is calling someone or checking his text messages .
13651137.jpg| 2| a man in a gray shirt and a hat holding a jackhammer
3036596725.jpg| 1| A white greyhound dog wearing a muzzle runs around a track .
4625651551.jpg| 2| Two brunette females wearing sunglasses in the outdoors .
5171265627.jpg| 4| A man in a suit rides a brown horse .
917574521.jpg| 2| Two children wearing bright pink clothes are playing with a toy lawn mower .
2390400553.jpg| 2| A man on a scaffold hanging by a rope reaches out to a ledge or window .
3441959314.jpg| 3| Two men trying to build a fire .
3725353555.jpg| 1| A tan and black dog jumps through a water sprinkler in the yard .
3432187474.jpg| 1| A man and woman sit on a dock looking out over the water on an overcast day .
4937639267.jpg| 4| A man in a motor cart rides by to witness the park area .
6989990004.jpg| 3| A woman is sitting on a sofa with her feet propped up on a table , while using a laptop .
476769369.jpg| 4| Man in black shirt waiting with luggage .
4531897566.jpg| 3| A man is skiing on the tip of a mountain .
4328442305.jpg| 2| A young person , surrounded by pens and paper , looks like they 're upside down against the wall .
282131366.jpg| 4| A woman leaning to her right as the sun sets .
7656601.jpg| 2| The gentlemen are on the boat deck relaxing .
4147974557.jpg| 4| An older man is sleeping .
4876249897.jpg| 3| A woman in a blue shirt selling flowers .
47576066.jpg| 2| A lady sits in a chair , in front of a graffiti covered wall with a cart full of bags .
527288854.jpg| 4| Man straining to climb cliff face .
2549968784.jpg| 4| A child wearing swim goggles .
405693848.jpg| 4| Man in green shirt riding a stationary bike .
72008635.jpg| 3| Friends , out enjoying a drink together .
3772448117.jpg| 4| A young man lifting a girl at the beach .
4983722231.jpg| 1| A view of the back of a woman having a beverage .
4457340060.jpg| 1| A man wearing sunglasses and a suit is walking down the sidewalk looking at cars .
3767841911.jpg| 2| A little girl in an orange dress is running through the sprinkler in the yard .
2844963839.jpg| 3| a group of football players huddled together in the middle of the field .
1309330801.jpg| 3| Two girls are performing tricks on a trampoline .
6104468585.jpg| 1| A long-haired , shirtless man with face paint is playing a bass guitar at a concert .
3138943319.jpg| 1| A man 's hand extending his cup out to be refilled by a woman at a social event .
3321832766.jpg| 1| An orchestra , in formal dress , with a man playing the cello in the center .
4751210999.jpg| 0| A woman in jeans , sneaker , and sneakers walking down a sidewalk while messaging .
506367606.jpg| 2| A person looking to the right standing between plants in buckets and a banana box .
2921670682.jpg| 4| A man on a bicycle in the city .
4547258202.jpg| 0| A man wearing sunglasses is sitting on the steps outside , reading a magazine .
4710499155.jpg| 2| A group of in blue uniforms are marching and carrying guns .
3831874776.jpg| 3| A merchant is rearranging her items for sale .
3420660565.jpg| 2| Five people are sitting on outdoor furniture underneath a bright red flowering tree .
3166969425.jpg| 4| A dog walks in a foggy place .
3356700488.jpg| 0| A man in a blue shirt and a woman in a white shirt in front of a sign written in an Asian language .
2118795339.jpg| 0| A man walking on a side walking passing the space between two buildings .
5794490455.jpg| 3| Two soccer teams on the field playing soccer .
3108542351.jpg| 4| The man is listening to the guitar player .
3155987659.jpg| 2| Dog is jumping up on a very green lawn to catch a Frisbee .
3794595430.jpg| 0| A woman in a blazer speaking into a mic in front of a crowd with a presentation .
2394857899.jpg| 0| A man in an orange construction uniform wears a white hard hat and sprays a water hose .
6742042393.jpg| 2| A man in a green jersey is jumping in the air getting ready to throw a ball .
2595397765.jpg| 3| A family of five sitting down at a table to eat and enjoy a dinner together .
2635905544.jpg| 2| Two dogs are playing with a red and white ball
4771908421.jpg| 0|" A man in a shirt and tie is standing next to a banner that says "" Aloha . """
4459396414.jpg| 3| A white car is parked by a wall with graffiti .
4941164644.jpg| 0| A boy sits on a grass hill in front of an abstract mobile sculpture .
2198494923.jpg| 4| A young girl is sliding down a snowbank .
389136029.jpg| 2| A woman in a white halter top and white short is motioning with her hands .
4653128161.jpg| 0| Dilapidated buildings in the background of a lot of green grass .
3817024841.jpg| 1| Three people sit together on a couch in a house while two others stand off to the sides .
1273001772.jpg| 4| Children and adults play with a sprinkler .
5404931227.jpg| 4| Two people skiing on a mountain .
3826387121.jpg| 4| Two people walking aside a wall .
3600525829.jpg| 2| Mother and child wearing blue shirts playing outside .
2037916421.jpg| 0| A man in glasses and a white shirt is playing the electric guitar .
