image_name| comment_number| comment
1031973097.jpg| 4| Хашааны гадна тоглохыг хүссэн бяцхан хүү .
103205630.jpg| 0| Хоёр хүн , мөсөн дээр зогсож , цэнхэр давирхайгаар хучигдсан зүйл рүү харж .
103205630.jpg| 1| Хоёр хүн цасаар хучигдсан нууран дээр мөсөн загасчлах майханд орох гэж байна .
103205630.jpg| 2| Цастай гадаргуу дээр цэнхэр майхны барилгын гадна зогсож буй хоёр хүн .
103205630.jpg| 3| нуурын мөсөн дээр хөх мөстөх загас агнуурын урцыг хоёр хүн тавьжээ
103205630.jpg| 4| Мөсөн дээр майхан босгож байна .
1032122270.jpg| 0| Гурван нохой өвсөнд зогсож, хажууд нь хүн сууж байна
1032122270.jpg| 1| Ойрд хүн өвдөглөж байхад 3 нохой өвсний талбай дээр зогсож байна .
1032122270.jpg| 2| Гурван нохой хөх тэнгэртэй өвсөн толгой дээр тоглож байна .
1032122270.jpg| 3| Нэгэн эмэгтэй хээрийн 3 нохойны ойролцоо .
1032122270.jpg| 4| Гурван ноход өвстэй толгой дээр
1032460886.jpg| 0| Камерын урд алхсан хүн хол тэнгэрийн орон .
1032460886.jpg| 1| Улаан цамцтай хүний ард том тэнгэр баганадсан .
1032460886.jpg| 2| Маш өндөр барилгын урд хүн зогсож байна .
1032460886.jpg| 3| хүн тэнгэрийн өмнө зогсож байна
1032460886.jpg| 4| Тэнгэрийн өмнө зогсож байгаа хүн .
103306033.jpg| 0| Тохирох турбантай бор өнгийн даашинз өмссөн эмэгтэй бага насны хүүхдийг жолооч цэцэрлэгт хүрээлэнгээр нь түрж байна .
103306033.jpg| 1| Африкийн бор өнгийн хувцас өмссөн эмэгтэй бага насны хүүхдийг хөлд нь түлхэж .
103306033.jpg| 2| Орон нутгийн цэцэрлэгт хүрээлэнд нэгэн эмэгтэй хүүхдээ алхан явж байна .
103306033.jpg| 3| Хатагтай хүүхдийг жолоочид түлхэж байна .
103306033.jpg| 4| Эмэгтэй хүүхдээ хөсгүүлэхдээ түлхдэг .
103328091.jpg| 0| Улаан цамц өмссөн Ази эрэгтэй хүн жимс зарж байгаа хүнсний лангууны хажууд сууж .
103328091.jpg| 1| улаан цамцтай хүн . борлуулах жимсний хажууд сууж .
103328091.jpg| 2| Улаан цамцтай хүн жимсээр сууж . борлуулах .
103328091.jpg| 3| Улаан цамцтай эрэгтэй жимсний лангууны хажууд сууж .
103328091.jpg| 4| . бүтээгдэхүүн зарж байгаа дорнын хүн .
1033767085.jpg| 0| толгой дээрээ Банд-Aid-тэй бага насны хүүхэд жижиг цагаан ширээн дээр хоол идэж сууна. Бяцхан охин шар плита идээд .
1033767085.jpg| 1| Залуу шаргал үстэй хүү, хар үстэй охин хүүхдийн ширээн дээр идэж байна .
1033767085.jpg| 2| Хоёр хүүхэд ширээнд сууж хоол идэж байна .
1033767085.jpg| 3| Хоёр хүүхэд жижиг ширээн дээр хоол идэж .
1033767085.jpg| 4| Хоол идэж буй хоёр хүүхэд .
1034276567.jpg| 0| Хоёр гараараа амандаа ямар нэг юм тавьж байгаа бяцхан хүү .
1034276567.jpg| 1| Хүү гадаа сууж байхдаа амттанд хатуу хаздаг .
1034276567.jpg| 2| Хүү гадуур хоолоо идэж ширээн дээр .
1034276567.jpg| 3| Хүү нь tin таваг дээгүүр пицца идэж байна .
1034276567.jpg| 4| Жигнэсэн сайнд хазуулсан хүүхэд .
1034985636.jpg| 0| Зэрлэг үстэй хүн рок гитар төв тайзан дээр тоглож шоу .
1034985636.jpg| 1| Хар хувцас өмссөн хүн концертонд цахилгаан гитар тоглож .
1034985636.jpg| 2| Концертын үеэр тайзан дээр цахилгаан гитар тоглож байгаа хүн .
1034985636.jpg| 3| Тайзан дээр цахилгаан гитар тоглож байгаа хүн .
1034985636.jpg| 4| Концертонд гитар тоглож байгаа хүн .
1035019794.jpg| 0| Ногоон хувцас, дуулга өмссөн хүн бейсболын цохиурыг хашааны өмнө теннисний бөмбөгт шээж байна .
1035019794.jpg| 1| Софтбол тоглож байгаа охин бөмбөгийг бараг шууд доош нь цохив
1035019794.jpg| 2| Нэгэн бяцхан охин бейсбол тоглож байгаа бөгөөд .
1035019794.jpg| 3| Нэгэн охин софтбол цохисон ч бөмбөгөө алдсан .
1035019794.jpg| 4| Батарей бөмбөгийг алгасав .
10350842.jpg| 0| Ногоон цамц, улаан аврах хантаазтай эрэгтэй хүн нуурын эргэн тойронд урсдаг каноэ .
10350842.jpg| 1| Аврах хантааз өмссөн хүн нуурын жижиг завинд усан онгоц харж .
10350842.jpg| 2| Улаан өнгийн амьдралын хантааз өмссөн хүн усан дээр каноэ . сууж .
10350842.jpg| 3| Улаан өнгийн аврах хантааз өмссөн толботой эр жижиг завинд сууж .
10350842.jpg| 4| Улаан амьдралын хантаазтай хүн каноэээр явж байна .
1035392784.jpg| 0| Урт үстэй хар үстэй хүн дээр нь стикертэй гитар тоглож .
1035392784.jpg| 1| Урт үст хөгжимчин , гитараа тоглолтоор .
1035392784.jpg| 2| Рок уран бүтээлч тайзан дээр цахилгаан гитартай тоглолт .
1035392784.jpg| 3| Хар цамцтай хүн хар өнгийн гитар тоглодог .
1035392784.jpg| 4| Хар хувцас өмссөн хүн цахилгаан гитар тоглож байна .
103625356.jpg| 0| Бохир дуусаагүй бетон ирмэгийн дэргэд хар цамцтай эрэгтэй хүн . харин хэд хэдэн хүрз болон бусад багаж нь ойролцоох модонд түшиж .
103625356.jpg| 1| Бейсболын малгайтай нэгэн эр шар анхааруулах туузны шугамын ард цемент тараахаар ажиллаж .
103625356.jpg| 2| Хар цамц, бейсболын малгайтай эрэгтэй хүн шалны нүхэнд filler түрхэж байна .
103625356.jpg| 3| Хар цамц өмссөн эрэгтэй хүн . хот суурин газарт бетон . тэгшлэх .
103625356.jpg| 4| Явган хүний гарцын нээлтийн . цементийг тэгшлэх дээр эр хүн бөхийж .
103631543.jpg| 0| Кавказын нэгэн залуу эмэгтэй цагаан өнгийн цамцтай цамцтай, намхан гэрэлтэй ресторанд хоёр хүний тавьсан ширээн дээр сууж байна .
103631543.jpg| 1| Цагаан цамцтай эмэгтэй сайхан ресторанд ширээнд сууж байна .
103631543.jpg| 2| Нэгэн залуу эмэгтэй оройн хоолны ширээнд сууж хоёр оролттой, мартини .
103631543.jpg| 3| Хар үстэй бүсгүй хоол идэхийн өмнө эргэлздэг .
103631543.jpg| 4| Гоё оройн зоогтой эмэгтэй .
1039360778.jpg| 0| Цэнхэр цамц, нарны шилтэй эмэгтэй хажууд нь дугуй тавьсан, өвстэй талбайд улаан хөнжил дээр хэвтэж байна .
1039360778.jpg| 1| Эмэгтэй хүн ногоон зүлэг, модны талбайд улаан хөнжил дээр дугуйтайгаа амарч .
1039360778.jpg| 2| Нэгэн эмэгтэй ногоон зүлгэн дээр улаан хөнжлөөр хэвтэж дугуйгаа тавьжээ .
1039360778.jpg| 3| Эмэгтэй хүн паркад улаан хөнжлийн . дээр хэвтэж .
1039360778.jpg| 4| Охин улаан хөнжил дээр өөрийгөө нар .
103953336.jpg| 0| Хэн нэгэн урт гүүрэн дээр үүлэрхэг цэнхэр тэнгэр ар талд нь зогсож байна .
103953336.jpg| 1| Орой нь гүүрэн дээр ганцаархнаар зогсож байгаа хүн .
103953336.jpg| 2| Нэг хүн шөнө гүүрэн дээр зогсож байна .
103953336.jpg| 3| Гүүрийг бүдэг гэрэлд гаталж буй хүн .
103953336.jpg| 4| Шөнө гүүрэн дээр хүн зогсож байна .
1039637574.jpg| 0| Хөнгөн ягаан өнгийн даашинзтай сүйт бүсгүй эрэгтэй хамаатан садантайгаа хамт зураг тавьж, цагаан өмдтэй кремтэй цамц өмссөн эрэгтэй хүн гэрэл зургийг нь авч байна .
1039637574.jpg| 1| Хөнгөн өнгийн хувцас өмссөн эрэгтэй хар костюм, малгай өмссөн хэсэг эрчүүд уяагүй даашинз өмссөн эмэгтэйн эргэн тойронд зогсож буй гэрэл зургийг .
1039637574.jpg| 2| Нэгэн гэрэл зурагчин ягаан өнгийн даашинзтай нэг охин, костюм, малгай өмссөн 10 хөвгүүний зургийг .
1039637574.jpg| 3| Эрэгтэй хүн ягаан өнгийн даашинзтай эмэгтэй, костюм өмссөн олон тооны эрчүүдийг гэрэл зураг .
1039637574.jpg| 4| Сайн хувцасласан өсвөр насныхны гэрэл зургийг авч байгаа хүн .
10404007.jpg| 0| Буурал буурал буурал өвстэй газар царайгаа гундуухан ил .
10404007.jpg| 1| Өвсний талбай дээр уйлж буй бяцхан хүү .
10404007.jpg| 2| Бага насны хүүхэд өвсний торон дээр орж байна .
10404007.jpg| 3| Бага насны хүүхэд нэг талбайд алхана .
10404007.jpg| 4| Хүүхэд өвсний талбай дээр алхана .
1040426962.jpg| 0| Нэгэн эрэгтэй грилл сагсанд ногоон вандуй харагдаж байгаа зүйлийг дэргэд нь зогсож шар лабордоор хоол хийж байхад хэн нэгэн дээрээс зураг авч байна .
1040426962.jpg| 1| Эр хүн нохойтойгоо грилл дээр ногоон вандуй шарж байна .
1040426962.jpg| 2| Нохойтойгоо үүдний өрөөн дээр ногоо шарж буй эр .
1040426962.jpg| 3| Эр хүн, нохой шарах ногоон вандуй .
1040426962.jpg| 4| Гаи болон түүний нохой гадаа хоол хийх
104136873.jpg| 0| Ногоон хөндийг харсан 3 хүн толгодын орой дээр .
104136873.jpg| 1| Хүмүүс уулын бэлд суугаад үзгээ үзээрэй .
104136873.jpg| 2| Гурван хүн мутейнуудын дээрх ирмэг дээр .
104136873.jpg| 3| Гурван хүн том толгойн орой дээр зугаалж .
104136873.jpg| 4| Ногоон хөндийг 3 хүн харж байна .
104180524.jpg| 0| Хэсэг жуулчид явган хүний замыг байгалийн жимтэй холбох гүүрээр .
104180524.jpg| 1| Олон хүн маш өндөр хөлийн гүүрийг гаталж, ар талд нь модоор хучигдсан толгод .
104180524.jpg| 2| Энэ нь нуман хаалгатай улаан гүүрэн дээгүүр хэсэг хүмүүс алхаж байгааг харуулж байна .
104180524.jpg| 3| Хүмүүс том гүүрийг гаталж усны бие дээр гарах .
104180524.jpg| 4| Цөөрмийн дээгүүр цагаан, улаан гүүрээр явж байгаа хүмүүс .
1042020065.jpg| 0| Өмсгөл өмссөн залуу хөвгүүн усан дахь олон завин дээр ирмэг дээр доош харлаа .
1042020065.jpg| 1| Нэгэн хөвгүүн усан дотор доорх олон завь, завийг төмөр замын дээгүүр харж байна .
1042020065.jpg| 2| Ногоон цамцтай хүү олон бялзуухай завийг доош нь харж байна .
1042020065.jpg| 3| Бялзуухай завь олныг харж буй жаал хүү .
1042020065.jpg| 4| Ногоон цамцтай хүү завиа харж .
1042359076.jpg| 0| Нэгэн настай эрэгтэй юм барьж, гадаа байдаг ширээн дээр түүний нөгөө талд сууж байгаа хоёр охиныг харж байна .
1042359076.jpg| 1| Хоёр бяцхан охин, нэг хөгшинтэй яриа .
1042359076.jpg| 2| Нэгэн өвгөн хоёр охинд нэг юм хэлж байна .
1042359076.jpg| 3| Хоёр охин, нэг эрэгтэй нь эрдэнэ шиш . нунтаглах .
1042359076.jpg| 4| Хоёр охин ахлагчийн үгийг сонсдог .
1042590306.jpg| 0| Нэг эрэгтэй эмэгтэй хүний гарыг зарим байрны өмнө ам руугаа өргөж байхад өөр эрэгтэй хүн харж .
1042590306.jpg| 1| Цэнхэр цамцтай залуу хар өнгийн хантаазтай охины гар хазаж байхад өөр нэг залуу харж байна
1042590306.jpg| 2| Азийн эрэгтэй, шаргал эмэгтэй гадаа гар барих , эрэгтэй арын цаг .
1042590306.jpg| 3| Эрэгтэй, эмэгтэй хүн камер тавьж байхад өөр эрэгтэй хүн харж .
1042590306.jpg| 4| Олон үндэстний хос зураг тавьж байна
104285082.jpg| 0| Нүдний шилтэй хүн oboe тоглож сандал сууж байхад ягаан цамцтай хүн цохилт тоглож, үзэгчид харж байна .
104285082.jpg| 1| Буурал үстэй хөгшин хүн сандал дээр сууж . том хөгжмийн зэмсэг . бутлуур шигшдэг .
104285082.jpg| 2| Даашинзны цамц өмссөн буурал үстэй хүн индэр дээрээс хуудасны хөгжим уншиж байхдаа бассн тоглодог
104285082.jpg| 3| Бусад хөгжимчдийн дунд салхин хөгжмийн зэмсэг тоглож сандал дээр сууж буй буурал үстэй хүн .
104285082.jpg| 4| Хөгжмийн зэмсэг тоглож байгаа хүн .
1043819504.jpg| 0| Өвлийн улиралд 11 хүний бүрэлдэхүүнтэй баг өмссөн байна. Жишээ нь, өгзөг, цанын хантааз, бээлий, үүргэвч зэрэг нь мөсөөр хийсэн байшингийн гадаа цасны довжоон дээр зогсож байхад хаалганы өмнө байгаа хүн тэднийг удирдаж байгаа бололтой .
1043819504.jpg| 1| Цасны гутал өмссөн , мөн өвлийн явган аялалд зориулсан хувцас өмссөн хэсэг хүмүүс ' мөсөөр хийсэн юм шиг харагдах барилгын өмнө зогсож байна .
1043819504.jpg| 2| Мөсөн байшингийн түүхийг тэдэнд тайлбарлах үед ард түмэн чимээгүйхэн сонсож байна .
1043819504.jpg| 3| igloo-ийн өмнө зогсож байгаа хэсэг хүмүүс .
1043819504.jpg| 4| igloo гадаа хүлээж байгаа хэдэн оюутан .
1043910339.jpg| 0| Улаан өнгийн бейсболчин цэнхэр өнгөтэй тоглогчноос зайлсхийхийн тулд агаарт үсрэн орж байна. Тэр бөмбөгийг барьж авахдаа тун удахгүй ард нь байна. Харин бусад цэнхэр багийн гишүүд араас нь харж .
1043910339.jpg| 1| Улаан дүрэмт хувцастай хүү гэрийн таваг дээр гарч болохгүйг оролдож байна . Харин хөх өнгийн дүрэмт хувцастай загасчин түүнийг барих гэж оролдож .
1043910339.jpg| 2| Гэрийн таваг руу орж ирж буй бейсболчин өвдөг нь өндөрт, яг урд нь байгаа загасчин бөмбөгийг хүлээж .
1043910339.jpg| 3| Бейсболчин загасчин тоглогчийг гадагш нь тэмдэг тавихаас өмнө гүйлтэд оноо авахыг оролдсон .
1043910339.jpg| 4| Бейсболын загасчин бейсболын тэмцээнд баазын гүйгчийг тэмдэглэх гэж оролдон .
1044434135.jpg| 0| Цагаан цамц, хар өмд өмссөн эрэгтэй хүн хөл ихтэй гудамжинд сагстай дугуй унаж .
1044434135.jpg| 1| Энэ зураг Азийн нэгэн хотын хөл ихтэй гудамжинд хүмүүс дугуй унаж, алхаж буй .
1044434135.jpg| 2| Маш их автобусны гудамжийг азийн хүмүүс алхах, унадаг дугуй унах эргэн тойронд харуулах .
1044434135.jpg| 3| Цагаан цамцтай хүн хөл ихтэй гудамжинд унадаг дугуй унадаг .
1044434135.jpg| 4| Зам дээр дугуй унаж яваа Ази эр .
1044764620.jpg| 0| Шатаар хүн . агуулахад тоосгон хана . зураг зурж .
1044764620.jpg| 1| Нэгэн эрэгтэй шатаар будах тоосгон дээр зогсож байна
1044764620.jpg| 2| Барилгын материалтай газар .
1044764620.jpg| 3| Нүүрсний ханыг шатаар зурж буй хүн .
1044764620.jpg| 4| Эр хүн модоор савлаж байна .
1044798682.jpg| 0| Малгай, цагаан цамц өмссөн эрэгтэй хүн цонхыг цэвэрлэж байна .
1044798682.jpg| 1| Цагаан цамцтай эр шкафан дээр өндөрт зогсож байна
1044798682.jpg| 2| Нэгэн эр том шатны дээр самбар дээр зогсож байна .
1044798682.jpg| 3| Хүн шкафны дээр ажилладаг .
1044798682.jpg| 4| Нэг залуу барилга дээр ажилладаг .
1045124251.jpg| 0| нүдний шилтэй, хоосон танкны оройтой цэнхэр үстэй хүн галт тэргэнд сууж байхдаа нүдний шил, чихэвчтэй өөр хүний хажууд сууж байна .
1045124251.jpg| 1| Нүдний шил зүүсэн цэнхэр эр галт тэргэнд ямар нэгэн юм доош хараад сууж байна .
1045124251.jpg| 2| Нүдний шилтэй цагаан эр . чихэвчтэй өөр хүний хажууд сууж .
1045124251.jpg| 3| Метро галт тэргэнд гар утсаараа тоглож байгаа 30 зүйл .
1045124251.jpg| 4| Хоёр залуу метро унаж байна . хоёулаа нүдний шил зүүдэг .
1045309098.jpg| 0| Дэлгүүрийн цүнх, Бетти Бүүпийн үүргэвч, залуу эмэгтэй хоёр хотын гудамжийг хөндлөн .
1045309098.jpg| 1| Олон цүнхтэй загалмай дээр гудамжаар явж буй эмэгтэй .
1045309098.jpg| 2| Олон тооны цүнхтэй охин бусад хүмүүсийн хамт загалмайн замаар алхдаг .
1045309098.jpg| 3| 2 эмэгтэй ард нь автобустай кросс -д явж байна .
1045309098.jpg| 4| Хоёр эмэгтэй хөндлөн замаар явж байна .
1045521051.jpg| 0| Зурагтын дэргэд нэгэн залуу шалан дээр сууж түргэн хоолны . өмнө нь .
1045521051.jpg| 1| Хүн шалан дээр суугаад зурагтын өмнө хооллодог .
1045521051.jpg| 2| Хүн жижиг зурагт үзэж байхдаа takeout иддэг .
1045521051.jpg| 3| Хэн нэгэн зурагтын өмнө хоол идэж хэвтэж байна .
1045521051.jpg| 4| Зураг дээр нь охины зурагтай зурагт .
10459869.jpg| 0| Хэдэн ази хүн ширээ тойрон хамтдаа хооллож байна .
10459869.jpg| 1| Ресторанд хятад хоол идэж байгаа хэсэг хүмүүс .
10459869.jpg| 2| 6 хүн ширээнд сууж хоол идэж байна .
10459869.jpg| 3| Хэсэг бүлэг хүмүүс ноднинг идэж байна .
10459869.jpg| 4| Хэдэн Азичууд гадуур хоол иддэг .
104669470.jpg| 0| Үсэндээ цэцэгтэй эмэгтэй толгой дээрээ том аяга жимсийг тэнцвэржүүлэгч .
104669470.jpg| 1| Том аяга нарс , гадил, папаяа авч явсан харанхуй эмэгтэй толгой дээрээ .
104669470.jpg| 2| Үсэндээ цэцэгтэй эмэгтэй толгой дээрээ том аяга жимсийг тэнцвэрждэг .
104669470.jpg| 3| Эмэгтэй хүн далайн хажуугийн ойролцоо толгой дээрээ дүүрэн жимс авч явж байна .
104669470.jpg| 4| Эмэгтэй хүн далайн өмнө том аяга жимсний тэнцвэрийг .
104700891.jpg| 0| Саарал хантааз, хөх ажлын өмд өмссөн эрэгтэй газар нүхэнд зогсож байна
104700891.jpg| 1| Хөх малгайтай хүн гүн нүхэнд хүрзний дэргэд зогсож .
104700891.jpg| 2| Септик танкийн хажууд бүхэл бүтэн эрэгтэй .
104700891.jpg| 3| Нүхэнд цэнхэр өнгийн хувцас өмссөн залуу .
104700891.jpg| 4| Эр хүн нүхэнд зогсоно .
104763189.jpg| 0| Цамцгүй залуу хүү хэтэрхий том унадаг дугуй дээр нь бусад 3 залуу цамцгүй хөвгүүдийн дэмжлэгийг өвсний талбай дээр .
104763189.jpg| 1| Дөрвөн хүүхэд өөрсдөд нь хэтэрхий том унадаг дугуйтай хамт тоглохдоо инээмсэглэж байна .
104763189.jpg| 2| Африкийн нэгэн америк хүүхдийг гурван үе тэнгийнхэн нь дугуй унаж байхад нь дэмжиж .
104763189.jpg| 3| Дөрвөн хүүхэд инээмсэглэж, дугуйгаар тоглож байна
104763189.jpg| 4| Том дугуйны эргэн тойронд бүх гадаа хөвгүүд .
1047921035.jpg| 0| Бандан, бохир цамцтай эрэгтэй , график цамцтай эмэгтэй . утаа гарч байгаа oblong нүхний хажууд зогсож байна .
1047921035.jpg| 1| Алчуур зүүсэн эрэгтэй нь . эмэгтэй нь харж байх зуур . савтай ажил гүйцэтгэж байна .
1047921035.jpg| 2| 2 хүн , эрэгтэй эмэгтэй . Сав газрын эргэн тойронд ой модтой газар зогсож .
1047921035.jpg| 3| Хоёр хүн , нэг эрэгтэй, нэг эмэгтэй . модонд ямар нэг зүйл хийж .
1047921035.jpg| 4| Хоёр ажилчин харж байх үед гадаа том єєрсдєєс steam босдог .
104816788.jpg| 0| Энэ бяцхан охин тачаангуй өмд өмсөж, аль нь илүү том , хөл нь эсвэл нойрмог инээмсэглэлийг нь асуух ёстой .
104816788.jpg| 1| Унтаж байгаа хүүхэд хэн нэгний гарт, ягаан өнгийн туузтай хувцас өмсөж байна
104816788.jpg| 2| Ягаан өнгийн ороолттой хувцастай унтаж буй хүүхэд .
104816788.jpg| 3| Хэн нэгнийг тэвэрсэн бяцхан хүүхэд .
104816788.jpg| 4| Бага насны хүүхэд ягаан өнгийн өмд өмсөж байна .
104824673.jpg| 0| Африкийн хувь хүн янз бүрийн шөрмөс, гоёл чимэглэлийн хувцас өмсөж байхдаа камер руу харж байна соёлын холбогдолтой .
104824673.jpg| 1| Африкийн нэгэн уугуул хүн эрдэнэ шишийн хоёр нахиан малгай өмсөж, хальс, шөрмөсний хүзүүний зүүлт зүүсэн камер руу .
104824673.jpg| 2| Африкийн нэгэн овгийн гишүүн омгийн хувцас өмссөн камерыг анхааралтай ажиглаж байна .
104824673.jpg| 3| Африк эмэгтэй цоолох . толгой дээрээ олон хүзүүний зүүлт, эрдэнэ шиш .
104824673.jpg| 4| Хүн өөрийн толгой дээр эрдэнэ шиштэй их хэмжээний үнэт эдлэл зүүж .
104835889.jpg| 0| Бүрэн хар даашинзтай самурай дайчин хээрийн сургалтын хивсэн дээр илдээ суганаас нь .
104835889.jpg| 1| Хар тулааны урлагийн костюмтай эрэгтэй хээрийн сургалтын хивсэн дээр илдээ ил .
104835889.jpg| 2| Сэлэм, уламжлалт тулааны хэрэгсэлтэй залуу зодоонд бэлдэж байна .
104835889.jpg| 3| Хар өнгийн эрэгтэй . өнхрөхийн өмнө ил . ногоон толгод .
104835889.jpg| 4| Ногоон талбайд каратэ хийж буй хар хувцас өмссөн нэг хүн .
1048710776.jpg| 0| хоёр хүн далайн эрэг харсан ирмэг дээр сууж
1048710776.jpg| 1| Хөл хөдөлгөөн ихтэй далайн эргийн дээгүүр төмөр зам дээр сууж буй хэдэн залуус .
1048710776.jpg| 2| Хэсэг хүмүүс далайн эрэг дээр ханан дээр сууж .
1048710776.jpg| 3| Хэсэг өсвөр насны хүүхэд далайн эргийн дэргэд ханан дээр сууж .
1048710776.jpg| 4| Далайн эрэг дээр олон хүн .
1049955899.jpg| 0| Хэсэг эрэгтэй, эмэгтэй хүмүүс том чулуугаар дүүрсэн хатсан голын ороор явган аялж байна. Энэ нь өтгөн ногоон ойд хоёр чулуурхаг хананы хооронд урсдаг .
1049955899.jpg| 1| Таван явган аялагч , нэг нь камерын зүг, нөгөө нь түүнээс холдсон . чулуурхаг голоор алхаж байна .
1049955899.jpg| 2| Аялагчид горхины орон дундуур дээшээ явж, амьсгаагаа барьж, сэрүүн , ногоон үзэсгэлэнт байгальд баясахаар зогсов .
1049955899.jpg| 3| Хаданд урсдаг горхины орон дээр хэсэг явган аялагчид .
1049955899.jpg| 4| Хоёр эмэгтэй, гурван эрэгтэй . чулуурхаг урсгалын дагуу явган аялал хийж .
105077209.jpg| 0| Пайзтай хүн барилгын хажуугийн модон шалан дээр зогсож байна .
105077209.jpg| 1| Харуул хамгаалалт төмөр . гэрэлтэй баримал .
105077209.jpg| 2| Костюм өмссөн цагаан үстэй хүн хоосон өрөөнд зогсож .
105077209.jpg| 3| Музейд харуулын үүрэг гүйцэтгэж буй харуул хамгаалалтын .
105077209.jpg| 4| Урлагийн музейд харуул хамгаалалт .
1051205546.jpg| 0| Өнгө өнгийн даашинз өмссөн хоёр эмэгтэй гудамжнаас ус шүүрч байхад эрэгтэй хүн харж .
1051205546.jpg| 1| Хоёр эмэгтэй , нэг нь ногоон, нөгөө нь ягаан . Явган хүний зам угаах .
1051205546.jpg| 2| Сард хоёр энэтхэг эмэгтэй нойтон гудамжны . дээр бөхийж .
1051205546.jpg| 3| Өнгө өнгийн хувцас өмссөн 2 эмэгтэй зам цэвэрлэж байна .
1051205546.jpg| 4| Хоёр эмэгтэй гудамж шүүрдэж байна .
1051290485.jpg| 0| Хоёр тусдаа эмэгтэй , нэг нь цагаан орой, хар өмд өмссөн, нөгөө нь бүх хар, хос ягаан өнгийн эргүүлэг өмссөн , ногоон, улаан бутны өмнө саарал тоосгон явган хүний зам дээр өвдөглөн .
1051290485.jpg| 1| Явган хүний зам дээр 2 эмэгтэй ургамал харах , нэг нь хар цамц , шорт, ягаан шаахай , нөгөө нь цагаан цамцтай , хар шорт гар утсаар ярьж .
1051290485.jpg| 2| Бяцхан охин зарим ургамлыг харж байхад өөр нэг нь арын . утсаар .
1051290485.jpg| 3| Хоёр охин зарим нэг бутлуурын өмнө мөлхөж , гар утсаараа ярих .
1051290485.jpg| 4| Хоёр охин жижиг бут сөөгний цэцэрлэгийн урд мөлхөж .
1051953669.jpg| 0| Баруун гартаа улбар шар бөмбөг барьсан олон өнгийн хувцас өмссөн бяцхан охин байшингийн ард тод ногоон өвсөөр алхаж явна
1051953669.jpg| 1| Даашинз өмссөн бяцхан охин зуны нэгэн өдөр ногоон зүлгэн дээгүүр алхаж явна. Ар талд нь гэр, мод .
1051953669.jpg| 2| Даашинзтай хүүхэд хашаандаа жижиг улбар шар хөл бөмбөг гартаа гүйдэг .
1051953669.jpg| 3| Бяцхан охин арын хашаанд зогсож, нэг л юм барьж, камер руу .
1051953669.jpg| 4| Энэ бяцхан охин өвлийн урт амралтын дараа хаврын цаг агаарыг үзэж байна .
105223874.jpg| 0| Цэнхэр цамц, шаахай өмссөн бага насны хүүхэд шалан дээр сууж байхдаа улаан тоглоомоор тоглож .
105223874.jpg| 1| Цэнхэр хувцастай хар үстэй хүүхэд гадаа тилерийн шалан дээр тоглоом тоглож байна .
105223874.jpg| 2| Газар дээр нь сууж байгаа цэнхэр цамцтай бяцхан хүү legos-оор тоглож .
105223874.jpg| 3| Бага насны хүүхэд шалан дээр хэвтэж байхдаа тоглоомоор тоглож .
105223874.jpg| 4| Бяцхан хүү тоглоомтойгоо тоглож .
1052358063.jpg| 0| Бяцхан хүүгийн скэйтбордчин самбар дээрээ заль мэх хийж байхад өөр нэг залуу скэйтбордчин цаг .
1052358063.jpg| 1| Хүүхэд скэйтбордын мэхийг хийж байхад скэйтбордтой өөр нэг хүүхэд хананд .
1052358063.jpg| 2| Нэгэн хүү скэйтборд дээрээ үсэрч байхад скэйтбордтой өөр нэг хүү .
1052358063.jpg| 3| залуу хүү skateboarder скэйтборд дээр тавцан дээр үсэрч .
1052358063.jpg| 4| Хоёр скэйтбордчин .
1053116826.jpg| 0| Хоёр бяцхан хүүхэд , нэг хүү нэг охин хоёр . өвсөн дээр сууж байгаад инээх .
1053116826.jpg| 1| Бяцхан хүү, зүлэгт сууж байгаа охин хөгжилтэй .
1053116826.jpg| 2| Өвсөнд сууж байгаа жаал хүү, жаахан охин хоёр инээлдэж байна .
1053116826.jpg| 3| Хоёр хүүхэд инээмсэглээд өвсөн дээр сууж байна .
1053116826.jpg| 4| Хоёр хүүхэд өвсөнд инээж байна .
1053243591.jpg| 0| Лонх барьж буй залуу эмэгтэй . Сандлаас гараа сунган эрэгтэй хүний гарыг барих .
1053243591.jpg| 1| Сандал дээр сууж буй улбар шар цамцтай эмэгтэй хүний гарыг сэгсэрч буй эрэгтэй .
1053243591.jpg| 2| Сандал дээр сууж байгаа өсвөр насны хүүхдийн гарыг сэгсэрч буй эр .
1053243591.jpg| 3| Архи ууж байгаа эмэгтэй хэн нэгэнтэй гар барьж байна .
1053243591.jpg| 4| Улбар шар өнгийн цамцтай бяцхан охин гар бариад .
105335409.jpg| 0| Микрофон дээр ярьж байгаа хүн, түүний өмнө олон хүн .
105335409.jpg| 1| Тэрэгний жолооч хүмүүсийг гудамжнаас хөдлөхийг хэлж байна .
105335409.jpg| 2| Олон нийтийн транзит тээврийн хүн зарлал хийж байна .
105335409.jpg| 3| Вокий тал дээрээ харилцаж буй жолооч .
105335409.jpg| 4| гэр бүлийн олон түмний ард машинтай хүн
105342180.jpg| 0| Том голоор сэлүүрдэж буй охин . араас нь харахад .
105342180.jpg| 1| Сэлүүртэй эмэгтэй усан дээр завиар сууж .
105342180.jpg| 2| Нэгэн эмэгтэй голоор завиар сэлүүрдэж .
